orgnr_frtk,yrkeskode,antall_stillinger
985822263,1323,2
985822263,1212,1
985822263,3313,1
985822263,2142,4
985822263,7115,11
879764122,7119,2
879764122,2359,1
879764122,7233,6
879764122,5223,4
879764122,7411,2
879764122,5321,2
879764122,7124,2
879764122,4110,2
879764122,4321,8
879764122,1345,2
879764122,7223,2
879764122,7126,4
879764122,2351,2
879764122,7212,2
879764122,7222,2
979312164,4110,1
979312164,4321,2
979312164,8344,1
974795027,3341,1
974795027,4311,1
974795027,2631,1
974795027,3343,1
974795027,4323,2
974795027,0,3
974795027,5153,1
981881524,2519,1
981881524,7233,1
981881524,3117,1
981881524,1324,1
981881524,7214,10
981881524,2411,1
974790017,1219,1
974790017,1349,7
974790017,5329,1
974790017,2266,1
974790017,5311,38
974790017,2267,1
974790017,1211,1
974790017,2264,1
974790017,2342,35
974790017,2341,48
974790017,5321,1
974790017,2422,4
974790017,9412,3
974790017,5120,1
974790017,4110,8
974790017,1342,4
974790017,1345,15
974790017,2330,2
974790017,3412,7
974790017,2634,3
974790017,2635,31
974790017,5312,19
974790017,2351,9
974790017,2352,11
974790017,2221,12
974790017,2223,1
974790017,2511,3
974790017,2224,12
974793024,2211,40
974793024,1219,1
974793024,3119,2
974793024,1349,7
974793024,5329,145
974793024,3122,1
974793024,3341,1
974793024,5311,15
974793024,2267,1
974793024,2264,17
974793024,5321,162
974793024,3256,6
974793024,5322,1
974793024,4224,2
974793024,2422,4
974793024,9412,3
974793024,5120,7
974793024,4110,4
974793024,1342,26
974793024,2212,3
974793024,3412,2
974793024,2634,4
974793024,9112,2
974793024,5151,2
974793024,2635,4
974793024,2351,1
974793024,2221,11
974793024,1431,1
974793024,2223,216
974793024,2511,1
974793024,3422,1
974793024,0,1
974793024,2224,100
974793040,1219,2
974793040,1349,6
974793040,2359,14
974793040,5419,2
974793040,2353,1
974793040,3439,3
974793040,3359,1
974793040,7233,3
974793040,8342,2
974793040,3122,1
974793040,2164,2
974793040,2622,6
974793040,5230,2
974793040,5411,12
974793040,5223,3
974793040,3112,4
974793040,7133,1
974793040,6113,4
974793040,2341,4
974793040,5321,1
974793040,4110,3
974793040,2653,1
974793040,1323,1
974793040,1342,2
974793040,1345,1
974793040,2330,1
974793040,3412,4
974793040,9112,4
974793040,5151,1
974793040,1412,1
974793040,2635,1
974793040,2142,1
974793040,2351,3
974793040,1431,6
974793040,1213,1
974793040,3521,3
974793040,7115,1
974793040,5153,3
974794772,2211,7
974794772,1219,1
974794772,2619,1
974794772,1349,21
974794772,2354,2
974794772,5329,5
974794772,2519,6
974794772,5419,6
974794772,7233,1
974794772,3122,1
974794772,2164,3
974794772,2621,1
974794772,4415,8
974794772,5311,12
974794772,5411,10
974794772,3112,8
974794772,2267,1
974794772,1211,3
974794772,2264,1
974794772,2342,28
974794772,6113,3
974794772,2341,23
974794772,5321,21
974794772,9313,1
974794772,5322,1
974794772,2422,23
974794772,2432,2
974794772,3323,2
974794772,2611,6
974794772,9412,2
974794772,5120,1
974794772,3332,1
974794772,4110,4
974794772,1330,1
974794772,1342,6
974794772,1345,2
974794772,4313,3
974794772,3412,3
974794772,2423,3
974794772,1212,1
974794772,2634,1
974794772,4311,2
974794772,9112,3
974794772,1412,2
974794772,2411,2
974794772,2635,8
974794772,4223,1
974794772,2142,2
974794772,5312,2
974794772,2351,1
974794772,2352,2
974794772,2221,7
974794772,1431,1
974794772,2223,13
974794772,2511,3
974794772,3521,1
974794772,0,8
974794772,5153,1
974794772,2224,14
984223757,7131,2
917469229,7231,1
988094978,1120,1
988094978,1219,1
992041765,1349,1
992041765,5419,2
992041765,4323,2
977001552,1349,1
977001552,6113,4
977001552,9214,4
977001552,5153,1
982354447,3240,1
982354447,3422,1
976333160,8322,7
976333160,8331,1
976333160,8332,1
976333160,3313,1
976333160,4223,2
954361403,1120,1
954361403,5223,1
954361403,5113,17
997688821,5223,1
997688821,3431,2
997688821,2642,9
997688821,2431,1
997688821,5244,1
917996229,5222,1
917996229,5223,5
917996229,1420,2
922811636,5311,18
922811636,2342,16
922811636,9412,1
913066618,7112,2
980404730,3313,1
913399285,5120,6
913399285,5131,18
997843762,7231,1
983596754,3112,5
983596754,1323,11
983596754,2142,3
871487472,5311,5
871487472,2342,5
983490271,2341,2
983490271,5312,3
921432232,3333,1
921432232,2642,1
975936333,1349,1
975936333,9612,1
975936333,4110,1
975936333,1324,1
975936333,8121,1
975936333,1222,1
975936333,9611,3
975936333,3522,1
989332503,2342,3
997015142,8322,1
997015142,5223,1
997015142,4322,1
997015142,3412,2
997015142,7522,3
997015142,3322,1
997015142,3118,1
999060056,5223,2
988299995,4311,1
912427927,3240,1
936164226,1349,6
936164226,3123,1
936164226,7412,2
936164226,3112,7
936164226,7411,2
936164226,3114,1
936164226,7127,22
936164226,1323,7
936164226,3412,1
936164226,7126,3
936164226,2142,4
936164226,2144,1
936164226,1420,1
986367799,7512,7
986367799,5223,2
986367799,5246,6
986367799,3313,1
986367799,1412,1
986367799,5131,3
986623175,5141,1
985076456,5245,14
976276434,1114,1
976276434,5153,1
920220444,3256,8
981276574,5223,1
986614346,5223,1
939798617,1219,2
939798617,3341,1
939798617,2621,1
939798617,4224,1
939798617,2432,1
939798617,4110,13
939798617,3412,3
939798617,2421,11
939798617,2423,1
939798617,1212,1
939798617,2411,1
939798617,3343,1
939798617,2351,1
939798617,1114,11
971559896,3341,1
953847124,7231,1
920006507,2411,1
971171324,3119,2
971171324,5223,1
971171324,3511,1
971171324,2412,4
971171324,2413,1
971171324,3311,2
971171324,4224,1
971171324,2611,12
971171324,4110,2
971171324,3312,105
971171324,4321,2
971171324,1346,19
971171324,2421,13
971171324,2423,1
971171324,3313,1
971171324,4311,3
971171324,2411,1
971171324,2631,10
971171324,3322,1
971171324,2522,2
971171324,2511,4
971171324,3315,2
997873807,5131,1
933692272,5223,5
933692272,1420,1
993182656,7411,3
993182656,1420,1
952124862,9112,1
980769062,2351,2
885661742,5120,2
885661742,5131,1
915482112,5230,2
965395830,3122,1
965395830,7231,9
965395830,3114,2
965395830,3323,2
965395830,1321,1
965395830,1324,1
965395830,1221,2
965395830,3322,2
965395830,2142,1
997598334,7522,1
997598334,7115,1
982990165,5223,5
912789462,8322,2
915300278,2431,1
915300278,0,1
987696532,1221,1
987696532,1420,2
994010980,2320,3
996695921,9112,14
995196778,7115,4
988367346,5223,2
999185215,7119,3
989541854,8121,2
989541854,7214,5
989541854,7115,1
994662651,1323,1
994662651,2511,1
912326098,3123,3
912326098,7411,12
912326098,3114,1
912326098,3113,2
912326098,1321,2
912326098,2151,1
912326098,7422,2
986273298,7411,4
986273298,3114,1
986273298,3113,1
984410875,7412,1
984410875,3113,2
984410875,7413,1
988352594,7411,1
988352594,3113,1
988352594,4311,1
961144663,1120,2
961144663,3112,2
961144663,7411,8
961144663,7422,19
914320453,7411,2
914320453,2151,1
820029402,7411,2
820029402,2422,1
923317848,7411,1
923317848,2152,1
965823891,1349,1
965823891,7411,10
995733676,7411,5
920445241,7411,1
997085752,1323,1
814980332,5246,1
814980332,9412,1
992849932,5311,6
992849932,2342,5
998167205,9412,1
923947647,5223,2
913078403,3152,1
982985668,1120,1
982985668,5169,1
982985668,5132,1
982985668,5223,3
982985668,5164,1
982985668,4224,30
982985668,1411,3
982985668,5120,10
982985668,5142,7
982985668,9112,11
982985668,9111,1
982985668,5151,2
982985668,1412,9
982985668,1221,1
982985668,3322,2
982985668,5131,23
982985668,3434,2
982985668,5153,1
813470462,5120,1
813470462,5131,4
912384527,7233,1
968367404,5223,3
968367404,4321,6
968367404,3322,6
983048889,6121,1
992546166,5223,1
940714524,5141,1
979923546,2342,5
980395006,4110,1
980395006,2431,2
980395006,2511,2
886239262,5223,1
998565294,5223,2
952288458,2264,3
970270272,8322,4
970270272,9214,1
918913327,5223,2
918913327,1420,1
911069911,1324,1
980498344,3112,1
980498344,5153,2
883780272,1420,1
931233971,1349,2
931233971,3322,1
931233971,2141,1
912487113,4110,1
985346216,1211,1
985346216,4110,1
985346216,8332,11
985346216,4311,1
890272002,3112,1
890272002,7115,2
992698810,3254,1
884759552,5329,1
965782087,8332,1
913856147,8332,1
951510017,5223,2
985905061,1211,1
985905061,4110,3
985905061,2330,14
985905061,2320,1
861045412,2342,6
861045412,1341,1
989161032,5329,1
963089376,8331,13
998378974,8322,1
990041210,8342,1
981337034,5152,3
981337034,5120,1
981337034,5113,1
981337034,9112,1
876862522,3119,1
876862522,1349,2
876862522,7233,1
876862522,5223,2
876862522,7411,1
876862522,3116,2
876862522,8332,3
876862522,1324,1
876862522,4313,2
876862522,3115,1
876862522,8160,3
876862522,1222,1
876862522,8183,1
876862522,1212,1
876862522,2431,3
876862522,7126,1
876862522,1221,3
876862522,3322,12
876862522,2145,1
966933992,1222,1
966933992,2512,2
966933992,1221,2
966933992,2511,2
948099896,8342,2
948099896,3123,1
948099896,7114,6
980449270,8332,1
940097347,7132,1
985720290,7112,1
983503888,7115,3
912976688,8332,1
977175623,4110,1
977175623,7212,1
871200092,5223,2
966569948,1120,1
978649076,8121,1
978649076,3118,2
964825726,3119,6
964825726,1349,7
964825726,2519,8
964825726,2149,1
964825726,3512,13
964825726,3511,5
964825726,3114,2
964825726,3113,1
964825726,2413,2
964825726,1223,2
964825726,4110,6
964825726,1321,1
964825726,1222,2
964825726,2423,4
964825726,2512,13
964825726,4311,1
964825726,2431,4
964825726,1221,2
964825726,3322,7
964825726,2152,1
964825726,2141,5
964825726,2511,56
980799530,7231,6
980799530,9122,1
980799530,5223,1
980799530,4110,3
980799530,4321,1
980799530,3313,1
980799530,4311,1
980799530,4226,2
980309150,7511,1
971552190,4222,2
915664938,7512,2
932935163,4321,1
932935163,4311,1
922324530,5223,1
912492842,5223,1
925855928,3112,1
925855928,1211,2
925855928,4321,1
925855928,1323,4
925855928,2433,1
925855928,3322,1
985200874,1321,1
974538024,3322,2
915588581,2142,1
987486945,2413,1
987486945,4322,1
993382647,7131,1
965966129,1221,1
915673252,5249,1
915673252,5223,2
998099137,9412,3
998099137,5120,8
923971025,1120,1
923971025,1349,2
923971025,3334,1
923971025,3114,2
923971025,3323,1
923971025,3412,22
923971025,2421,4
923971025,2423,10
923971025,1212,1
923971025,2411,1
923971025,3353,8
923971025,1221,1
923971025,2511,1
918684735,8342,1
918684735,3114,3
918684735,7223,3
918684735,8131,1
918684735,7132,1
918684735,2411,1
918684735,5153,1
918665773,1349,1
918665773,3333,4
918665773,3122,2
918665773,3114,1
918665773,3412,11
918665773,8212,2
918665773,2423,4
918665773,2424,1
918665773,3353,4
918665773,0,2
974521385,1412,1
974521385,5131,4
990935122,5311,3
990935122,2342,18
982963524,4323,25
976891635,5223,3
955730348,7115,2
819732922,5223,2
999316751,3351,1
986552863,2161,2
965413421,7231,3
965413421,9122,1
965413421,7213,2
965413421,4322,1
965413421,4226,1
981337530,5223,4
981337530,4110,1
981337530,1420,1
994000691,7114,1
994000691,7115,1
869873322,8332,1
913612167,4110,1
913681711,1219,1
818448562,7126,1
979500661,5223,2
984983956,5223,1
957076386,3112,1
957076386,1323,2
957076386,1321,1
957076386,2142,1
957076386,7115,6
982567483,5223,3
934110870,5120,3
934110870,1412,1
913311728,5246,4
812418572,5223,3
812418572,1324,1
968024558,5223,5
995542765,4224,8
995542765,4226,3
938505438,1120,1
938505438,2211,1
938505438,5329,2
938505438,5311,6
938505438,2267,3
938505438,5321,6
938505438,4224,1
938505438,3313,1
938505438,9112,5
938505438,5151,1
938505438,2223,1
938505438,2224,4
984027737,1120,1
984027737,2211,28
984027737,1349,4
984027737,5329,48
984027737,3122,1
984027737,3212,43
984027737,2131,1
984027737,3112,4
984027737,7411,3
984027737,3114,1
984027737,2267,4
984027737,2265,3
984027737,1211,2
984027737,2264,4
984027737,5246,1
984027737,2636,1
984027737,3257,1
984027737,5321,10
984027737,3256,29
984027737,2422,5
984027737,4225,1
984027737,2611,1
984027737,3116,1
984027737,9412,10
984027737,5120,2
984027737,4110,12
984027737,1330,1
984027737,1323,1
984027737,1342,28
984027737,1321,2
984027737,2212,98
984027737,4322,1
984027737,4313,1
984027737,3115,1
984027737,2120,1
984027737,1222,1
984027737,2423,7
984027737,1212,4
984027737,3211,4
984027737,4311,1
984027737,9112,32
984027737,8157,2
984027737,4226,1
984027737,1412,1
984027737,2635,1
984027737,7126,1
984027737,3343,1
984027737,2221,111
984027737,2223,402
984027737,2522,1
984027737,2511,4
984027737,1112,1
984027737,2310,5
984027737,5153,1
991262466,1439,1
991262466,2341,1
991262466,4224,6
991262466,9412,1
991262466,5120,8
991262466,3412,9
991262466,9112,1
991262466,5153,1
991262466,2320,1
916932022,2264,4
967058955,3341,1
967058955,6113,3
967058955,3412,2
964980810,3142,1
964980810,2211,18
964980810,1219,5
964980810,1349,6
964980810,2359,1
964980810,2354,3
964980810,5329,31
964980810,2164,1
964980810,2266,1
964980810,5311,42
964980810,2622,1
964980810,5411,7
964980810,3112,7
964980810,2267,7
964980810,2264,6
964980810,2342,38
964980810,2341,117
964980810,5321,173
964980810,3256,16
964980810,5322,9
964980810,2422,12
964980810,2432,2
964980810,9412,3
964980810,5120,5
964980810,4110,7
964980810,1323,2
964980810,1342,12
964980810,1341,3
964980810,1345,9
964980810,4313,1
964980810,3412,24
964980810,2423,2
964980810,2634,10
964980810,9112,2
964980810,2635,11
964980810,3353,2
964980810,5131,1
964980810,2132,1
964980810,2142,1
964980810,3434,1
964980810,5312,13
964980810,2351,1
964980810,2221,12
964980810,2223,143
964980810,0,2
964980810,5153,5
964980810,2224,40
976997425,1349,2
976997425,2652,3
976997425,6113,1
976997425,3413,9
976997425,5153,3
979647972,7321,4
979647972,2642,5
979647972,4110,1
979647972,2431,1
979647972,1431,1
979647972,5244,4
971061863,2211,1
971061863,3256,1
944676716,8322,2
944676716,9412,2
944676716,5120,1
944676716,3412,1
944676716,8157,2
944676716,3434,1
944676716,3343,1
944676716,2224,1
991127534,5113,2
947926349,7231,3
983502601,1349,1
983502601,7411,2
983502601,3113,1
983502601,7413,8
983502601,1321,1
983502601,4313,1
961858399,5153,1
942395701,3119,3
942395701,7233,1
942395701,7412,1
942395701,8160,2
942395701,9112,1
982325404,6221,1
982325404,1321,1
982325404,1312,2
982325404,0,3
985323461,1120,1
957427790,5223,1
957427790,2642,8
957427790,3322,1
962382800,2359,3
962382800,9212,1
962382800,9412,1
962382800,5120,2
962382800,5113,2
962382800,9112,2
962382800,2310,1
962382800,5153,1
962382800,2320,5
914885043,5120,3
990109761,8211,1
990109761,7115,2
990109761,7222,1
997350677,7233,1
997350677,8342,1
997350677,3123,2
997350677,8332,1
912423654,5223,1
956368189,3117,1
956368189,3116,5
956368189,2113,1
914458358,8342,1
964116970,7126,1
914193923,8332,1
948170779,1349,1
948170779,4321,1
948170779,4322,2
948170779,8121,1
948170779,2431,4
948170779,1221,1
986173943,4311,1
916931301,1120,1
992715847,3152,1
984615698,4222,1
984615698,2152,1
984615698,2511,1
980045412,1349,2
980045412,2422,1
980045412,2432,1
968125001,8342,2
919539801,1120,1
878707192,3341,1
878707192,5120,3
878707192,1431,1
981531744,4222,1
981531744,5113,2
981531744,0,1
892700362,5222,1
892700362,5223,6
996250881,3315,1
950098031,1221,1
989867202,6221,1
998277124,5223,1
998277124,4110,1
998277124,4321,2
998277124,4311,1
998277124,1221,1
998277124,3322,1
998277124,5244,2
990794480,1324,1
984009593,8350,3
984009593,3152,6
984009593,6222,2
989779214,2433,2
936416497,5245,3
936416497,1420,1
992618655,5223,1
912425886,1120,1
912425886,5223,5
974767090,1349,1
974767090,5311,2
974767090,2342,11
974767090,2341,13
974767090,1341,1
974767090,1345,5
974767090,5312,8
974767090,2351,1
993729191,2652,1
993729191,2341,2
993729191,1345,1
993729191,3433,1
993729191,2224,1
993729612,1219,1
993729612,1349,1
993729612,2164,1
993729612,3112,2
993729612,2133,1
993729612,7126,1
993729612,5153,2
978609716,5329,7
978609716,5311,1
978609716,2267,2
978609716,5321,23
978609716,5322,8
978609716,9412,5
978609716,5120,7
978609716,3412,4
978609716,2221,2
978609716,2223,17
978609716,0,2
978609716,2224,3
974781964,2211,8
974781964,9622,2
974781964,1219,2
974781964,3119,2
974781964,1349,16
974781964,5329,6
974781964,3359,1
974781964,3341,1
974781964,2164,3
974781964,5311,12
974781964,2622,1
974781964,5411,4
974781964,3112,10
974781964,7133,1
974781964,2264,4
974781964,2342,18
974781964,6113,4
974781964,2341,24
974781964,5321,37
974781964,9313,1
974781964,5322,5
974781964,2422,10
974781964,9412,2
974781964,5120,10
974781964,4110,1
974781964,8332,1
974781964,1330,1
974781964,1323,1
974781964,1342,1
974781964,2423,1
974781964,3313,2
974781964,9112,3
974781964,2635,2
974781964,3353,1
974781964,2529,2
974781964,2142,3
974781964,2146,2
974781964,5312,9
974781964,2352,1
974781964,2221,2
974781964,2223,40
974781964,2511,3
974781964,1112,2
974781964,0,4
974781964,5153,2
974781964,2224,14
820392442,2211,1
820392442,3256,2
912175065,1120,1
912175065,5419,1
948528819,7126,1
976997107,1349,2
976997107,5311,1
976997107,2652,1
976997107,2636,4
976997107,9214,2
976997107,3413,1
976997107,1114,1
976997107,5153,1
981062280,2163,2
983955770,5311,3
983955770,2342,2
912125777,7115,1
979733143,8342,3
876359022,7231,1
876359022,9122,1
992814136,2342,9
851715142,3322,1
917630747,5249,1
917630747,7231,20
917630747,9122,1
917630747,5223,8
917630747,4226,3
917630747,3322,1
917630747,3315,2
995916835,5223,1
998282152,6121,1
983793932,5223,4
812598902,4311,1
988716286,3322,1
985589135,5142,3
912591743,5223,2
912591743,1321,1
912591743,1324,1
912591743,8171,2
912591743,2431,1
912591743,1221,2
912591743,3322,2
912591743,2511,1
912591743,7115,3
912591743,7222,2
915350410,5222,2
915350410,5223,2
915350410,1420,5
987541792,6121,2
982352738,7231,1
982352738,1411,1
982352738,8343,1
982352738,2431,1
982352738,1221,1
996801691,7122,1
996801691,7115,3
921027583,1211,1
921027583,2611,12
914190916,7126,2
942453965,7233,1
942453965,8342,4
942453965,7231,3
939603719,7231,1
939603719,5223,1
996317749,7132,1
982757916,5169,1
982757916,5249,25
982757916,5223,5
982757916,4222,2
982757916,5245,1
890389562,4226,1
950179597,7411,3
959393400,7412,2
959393400,3113,2
971035749,1349,2
971035749,8342,1
971035749,5230,2
971035749,1324,2
939553010,3343,1
971400137,3412,1
977001072,1349,1
977001072,2652,8
977001072,2636,2
977001072,9214,25
977001072,4313,1
977001072,3313,1
977001072,4311,1
977001072,3413,3
977001072,5153,4
972417971,2211,32
972417971,1219,2
972417971,3119,3
972417971,1349,12
972417971,2359,8
972417971,2355,3
972417971,2354,3
972417971,5329,24
972417971,2519,1
972417971,3439,2
972417971,3359,3
972417971,8342,3
972417971,3123,2
972417971,3341,1
972417971,2164,13
972417971,2266,1
972417971,5311,184
972417971,2622,3
972417971,5411,36
972417971,3112,23
972417971,3511,2
972417971,7411,1
972417971,2267,24
972417971,2265,1
972417971,5141,2
972417971,2264,32
972417971,2342,174
972417971,6113,10
972417971,2114,1
972417971,2341,113
972417971,3257,1
972417971,5321,235
972417971,3256,4
972417971,5322,20
972417971,2422,43
972417971,3323,2
972417971,2611,3
972417971,9412,7
972417971,5120,12
972417971,4110,7
972417971,2653,2
972417971,3312,2
972417971,2162,1
972417971,1323,1
